0	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
1	1.000021	-0.000007	-0.019226	0.000007	1.000021	-0.006134	
2	1.000012	0.000010	-0.003296	-0.000010	1.000012	0.014984	
3	0.999993	0.000013	0.009155	-0.000013	0.999993	0.010010	
4	1.000005	0.000023	-0.010498	-0.000023	1.000005	0.024963	
5	1.000020	0.000002	-0.009399	-0.000002	1.000020	0.003906	
6	1.000013	0.000019	0.000122	-0.000019	1.000013	0.014679	
7	1.000001	0.000007	0.002991	-0.000007	1.000001	0.008270	
8	1.000003	0.000008	0.002136	-0.000008	1.000003	0.006836	
9	0.999977	0.000000	0.017273	-0.000000	0.999977	-0.005310	
10	1.000013	0.000014	-0.002319	-0.000014	1.000013	0.009460	
11	1.000009	0.000011	-0.002625	-0.000011	1.000009	0.007233	
12	1.000007	0.000046	0.005005	-0.000046	1.000007	0.029236	
13	0.999990	0.000025	0.006592	-0.000025	0.999990	0.022919	
14	0.999992	0.000004	0.011047	-0.000004	0.999992	0.001343	
15	0.999988	0.000019	0.009827	-0.000019	0.999988	0.008301	
16	0.999989	0.000018	0.015869	-0.000018	0.999989	0.012726	
17	1.000003	0.000010	-0.011597	-0.000010	1.000003	0.006073	
18	0.999979	-0.000003	0.014221	0.000003	0.999979	-0.000824	
19	1.000009	0.000002	-0.010742	-0.000002	1.000009	0.011871	
20	1.000004	-0.000004	0.001892	0.000004	1.000004	0.001740	
21	0.999983	0.000017	0.017822	-0.000017	0.999983	0.006836	
22	1.000008	0.000015	-0.000061	-0.000015	1.000008	0.010651	
23	0.999987	0.000005	0.000671	-0.000005	0.999987	0.008453	
24	1.000003	0.000015	0.006653	-0.000015	1.000003	0.000092	
25	1.000007	0.000028	0.003784	-0.000028	1.000007	0.011993	
26	0.999985	0.000020	0.018188	-0.000020	0.999985	0.003784	
27	0.999996	0.000065	0.011719	-0.000065	0.999996	0.052277	
28	0.999988	0.000017	0.008667	-0.000017	0.999988	0.006317	
29	0.999992	-0.000030	-0.006042	0.000030	0.999992	-0.038208	
30	0.999998	0.000014	0.003967	-0.000014	0.999998	-0.001953	
31	0.999991	0.000066	0.006287	-0.000066	0.999991	0.033966	
32	1.000000	0.000035	0.003601	-0.000035	1.000000	0.017151	
33	1.000024	0.000016	-0.015991	-0.000016	1.000024	0.009735	
34	0.999995	0.000008	-0.000854	-0.000008	0.999995	0.015198	
35	1.000011	0.000013	-0.010193	-0.000013	1.000011	0.020386	
36	1.000020	0.000002	-0.006165	-0.000002	1.000020	0.005127	
37	1.000040	0.000006	-0.018127	-0.000006	1.000040	0.010925	
38	1.000039	0.000012	-0.022766	-0.000012	1.000039	0.010895	
39	1.000043	0.000003	-0.025452	-0.000003	1.000043	0.019745	
40	1.000010	0.000024	0.004456	-0.000024	1.000010	0.018890	
41	1.000012	0.000008	-0.000061	-0.000008	1.000012	0.002075	
42	1.000026	-0.000012	-0.018921	0.000012	1.000026	0.001068	
43	1.000010	0.000011	-0.005249	-0.000011	1.000010	0.012268	
44	1.000000	-0.000001	-0.003723	0.000001	1.000000	0.006622	
45	1.000010	-0.000018	-0.005615	0.000018	1.000010	-0.005981	
46	0.999995	0.000012	0.006897	-0.000012	0.999995	0.008118	
47	1.000003	0.000026	-0.002380	-0.000026	1.000003	0.017181	
48	1.000032	0.000013	-0.019470	-0.000013	1.000032	0.009155	
49	0.999999	0.000009	0.000549	-0.000009	0.999999	0.011017	
50	1.000028	0.000037	-0.007690	-0.000037	1.000028	0.024078	
51	1.000014	0.000015	-0.005371	-0.000015	1.000014	0.012329	
52	0.999990	0.000006	0.014160	-0.000006	0.999990	-0.003357	
53	0.999992	0.000018	0.008179	-0.000018	0.999992	0.012451	
54	0.999996	0.000017	0.001648	-0.000017	0.999996	0.010437	
55	0.999995	0.000030	0.008362	-0.000030	0.999995	0.009491	
56	0.999995	0.000027	0.009155	-0.000027	0.999995	0.005920	
57	0.999986	0.000059	0.013611	-0.000059	0.999986	0.041779	
58	1.000007	0.000064	0.003784	-0.000064	1.000007	0.032715	
59	1.000008	0.000017	-0.001770	-0.000017	1.000008	0.010406	
60	0.999966	0.000034	0.016724	-0.000034	0.999966	0.020538	
61	1.000012	0.000019	-0.008667	-0.000019	1.000012	0.011536	
62	1.000000	0.000015	0.001404	-0.000015	1.000000	0.004333	
63	1.000004	0.000014	0.004150	-0.000014	1.000004	0.014038	
64	1.000017	-0.000028	-0.010742	0.000028	1.000017	-0.012146	
65	0.999997	0.000006	0.000549	-0.000006	0.999997	0.004456	
66	1.000002	0.000009	-0.006287	-0.000009	1.000002	0.004852	
67	0.999993	-0.000026	0.005005	0.000026	0.999993	-0.016876	
68	1.000011	-0.000033	-0.014038	0.000033	1.000011	-0.012909	
69	1.000032	0.000006	-0.023743	-0.000006	1.000032	0.007233	
70	0.999998	0.000021	0.007996	-0.000021	0.999998	0.014160	
71	1.000022	0.000023	-0.013550	-0.000023	1.000022	0.018738	
72	1.000004	0.000007	0.003662	-0.000007	1.000004	0.006989	
73	1.000014	0.000010	-0.013611	-0.000010	1.000014	0.011169	
74	1.000020	0.000006	-0.006531	-0.000006	1.000020	0.009369	
