0	1.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
1	0.999974	0.000009	0.013489	-0.000009	0.999974	0.003571	
2	1.000003	0.000013	-0.004883	-0.000013	1.000003	-0.007385	
3	0.999989	0.000021	-0.002625	-0.000021	0.999989	0.009979	
4	0.999987	-0.000016	-0.001099	0.000016	0.999987	-0.007355	
5	0.999992	0.000024	0.007141	-0.000024	0.999992	0.016266	
6	1.000024	0.000031	-0.023804	-0.000031	1.000024	0.020905	
7	1.000029	0.000058	-0.013550	-0.000058	1.000029	0.039917	
8	1.000000	0.000009	0.000061	-0.000009	1.000000	0.008850	
9	1.000014	0.000001	-0.011963	-0.000001	1.000014	-0.012512	
10	1.000000	0.000004	-0.000183	-0.000004	1.000000	0.003937	
11	0.999994	0.000020	0.016907	-0.000020	0.999994	0.027405	
12	1.000001	-0.000010	-0.012024	0.000010	1.000001	-0.007751	
13	0.999992	0.000016	0.009277	-0.000016	0.999992	0.011505	
14	1.000000	0.000012	-0.007812	-0.000012	1.000000	0.006989	
15	0.999994	0.000011	-0.000305	-0.000011	0.999994	0.003876	
16	0.999991	0.000011	0.013489	-0.000011	0.999991	0.009155	
17	1.000010	0.000020	-0.004456	-0.000020	1.000010	0.014862	
18	0.999995	0.000006	0.007568	-0.000006	0.999995	0.005920	
19	0.999997	-0.000017	-0.002319	0.000017	0.999997	-0.004944	
20	1.000016	0.000001	-0.018494	-0.000001	1.000016	-0.001221	
21	1.000022	0.000018	-0.020447	-0.000018	1.000022	0.015839	
22	0.999996	-0.000000	0.006836	0.000000	0.999996	0.014648	
23	0.999974	0.000022	0.027588	-0.000022	0.999974	0.015320	
24	0.999991	0.000024	0.012878	-0.000024	0.999991	0.021576	
25	0.999982	-0.000006	0.015625	0.000006	0.999982	-0.008179	
26	0.999980	-0.000004	0.023132	0.000004	0.999980	-0.002808	
27	0.999996	-0.000001	0.004517	0.000001	0.999996	0.001678	
28	0.999990	0.000010	0.016602	-0.000010	0.999990	0.001892	
29	1.000004	-0.000000	-0.002563	0.000000	1.000004	0.005127	
30	0.999994	0.000003	0.005676	-0.000003	0.999994	0.002960	
31	0.999993	0.000004	0.007568	-0.000004	0.999993	0.002716	
32	0.999987	-0.000000	0.014160	0.000000	0.999987	-0.004028	
33	0.999991	0.000007	0.011292	-0.000007	0.999991	0.006805	
34	0.999992	-0.000002	0.014099	0.000002	0.999992	-0.001343	
35	0.999996	0.000007	0.007446	-0.000007	0.999996	0.002838	
36	0.999991	0.000007	0.016907	-0.000007	0.999991	0.000092	
37	1.000009	0.000021	-0.002808	-0.000021	1.000009	0.014954	
38	0.999999	0.000009	0.007202	-0.000009	0.999999	0.010040	
39	0.999984	0.000011	0.019592	-0.000011	0.999984	0.002777	
40	0.999996	0.000018	0.015564	-0.000018	0.999996	0.007965	
41	1.000005	0.000027	0.008301	-0.000027	1.000005	0.015625	
42	1.000004	0.000015	-0.000916	-0.000015	1.000004	0.011261	
43	1.000025	0.000029	-0.007812	-0.000029	1.000025	0.021240	
44	1.000012	0.000004	-0.010803	-0.000004	1.000012	0.003448	
45	0.999994	-0.000004	0.002502	0.000004	0.999994	-0.007324	
46	0.999993	-0.000021	0.006897	0.000021	0.999993	-0.014832	
47	1.000009	-0.000001	-0.004639	0.000001	1.000009	-0.006653	
48	1.000010	-0.000014	-0.015015	0.000014	1.000010	-0.005920	
49	0.999981	0.000008	0.035645	-0.000008	0.999981	0.006714	
50	0.999991	-0.000013	0.000366	0.000013	0.999991	-0.006317	
51	1.000022	-0.000005	-0.016052	0.000005	1.000022	0.005493	
52	0.999999	-0.000002	-0.005798	0.000002	0.999999	-0.007843	
53	0.999991	0.000010	0.015808	-0.000010	0.999991	0.002136	
54	0.999990	-0.000003	0.004150	0.000003	0.999990	0.004211	
55	1.000021	-0.000016	-0.016479	0.000016	1.000021	-0.012787	
56	1.000010	0.000021	-0.004150	-0.000021	1.000010	0.017548	
57	1.000000	0.000005	0.008667	-0.000005	1.000000	0.007294	
58	1.000015	0.000011	-0.013184	-0.000011	1.000015	0.007568	
59	0.999989	-0.000021	0.007263	0.000021	0.999989	-0.006836	
60	0.999915	-0.000052	0.065247	0.000052	0.999915	0.049225	
61	0.999997	0.000016	0.009155	-0.000016	0.999997	0.012360	
62	0.999989	0.000016	0.021179	-0.000016	0.999989	0.015381	
63	1.000008	-0.000005	0.000671	0.000005	1.000008	-0.001282	
64	1.000007	-0.000008	-0.003052	0.000008	1.000007	-0.004730	
65	1.000026	0.000012	-0.019043	-0.000012	1.000026	0.004944	
66	1.000001	-0.000020	-0.003723	0.000020	1.000001	-0.020050	
67	1.000022	-0.000019	-0.019714	0.000019	1.000022	-0.011078	
68	1.000033	0.000008	-0.031128	-0.000008	1.000033	0.011749	
69	1.000036	-0.000004	-0.028687	0.000004	1.000036	-0.009399	
70	1.000010	0.000013	-0.005432	-0.000013	1.000010	0.005585	
71	1.000003	-0.000013	-0.002991	0.000013	1.000003	-0.009735	
72	0.999994	0.000002	-0.000549	-0.000002	0.999994	0.002258	
73	1.000035	0.000017	-0.015015	-0.000017	1.000035	0.017548	
74	1.000004	0.000022	0.001404	-0.000022	1.000004	0.019318	
